"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
328,328.098,5.4683,1750247251.643,0,0,0,5,0.37,1.85
329,329.098,5.4849666667,1750247252.643,0,0,0,5,0.37,1.85
330,330.098,5.5016333333,1750247253.64,0,0,0,5,0.37,1.85
331,331.098,5.5183,1750247254.641,0,0,0,5,0.37,1.85
332,332.098,5.5349666667,1750247255.64,0,0,0,5,0.66,3.3
333,333.099,5.55165,1750247256.643,0,0,0,5,0.45,2.25
334,334.099,5.5683166667,1750247257.644,0,0,0,5,0.45,2.25
335,335.099,5.5849833333,1750247258.644,0,0,0,5,0.45,2.25
336,336.098,5.6016333333,1750247259.64,0,0,0,5,0.45,2.25
337,337.098,5.6183,1750247260.639,0,0,0,5,0.37,1.85
338,338.098,5.6349666667,1750247261.667,0,0,0,5,0.37,1.85
339,339.099,5.65165,1750247262.644,0,0,0,5,0.37,1.85
340,340.098,5.6683,1750247263.641,0,0,0,5,0.37,1.85
341,341.098,5.6849666667,1750247264.639,0,0,0,5,0.37,1.85
342,342.098,5.7016333333,1750247265.638,0,0,0,5,0.37,1.85
343,343.098,5.7183,1750247267.743,0,0,0,5,0.37,1.85
344,344.232,5.7372,1750247267.774,0,0,0,5,0.37,1.85
345,345.098,5.7516333333,1750247268.641,0,0,0,5,0.37,1.85
346,346.098,5.7683,1750247269.64,0,0,0,5,0.37,1.85
347,347.098,5.7849666667,1750247270.647,0,0,0,5,0.37,1.85
348,348.098,5.8016333333,1750247271.64,0,0,0,5,0.37,1.85
349,349.098,5.8183,1750247272.646,0,0,0,5,0.37,1.85
350,350.099,5.8349833333,1750247273.652,0,0,0,5,0.37,1.85
351,351.098,5.8516333333,1750247274.642,0,0,0,5,0.37,1.85
352,352.098,5.8683,1750247275.637,0,0,0,5,0.37,1.85
353,353.098,5.8849666667,1750247276.64,0,0,0,5,0.37,1.85
354,354.099,5.90165,1750247277.643,0,0,0,5,0.37,1.85
355,355.099,5.9183166667,1750247278.643,0,0,0,5,0.37,1.85
356,356.098,5.9349666667,1750247279.649,0,0,0,5,0.37,1.85
357,357.098,5.9516333333,1750247280.642,0,0,0,5,0.37,1.85
358,358.098,5.9683,1750247281.646,0,0,0,5,0.37,1.85
359,359.098,5.9849666667,1750247282.642,0,0,0,5,0.37,1.85
360,360.099,6.00165,1750247283.646,0,0,0,5,0.37,1.85
361,361.098,6.0183,1750247284.644,0,0,0,5,0.37,1.85
362,362.098,6.0349666667,1750247285.66,0,0,0,5,0.37,1.85
363,363.098,6.0516333333,1750247286.648,0,0,0,5,0.37,1.85
364,364.098,6.0683,1750247287.641,0,0,0,5,0.37,1.85
365,365.098,6.0849666667,1750247288.64,0,0,0,5,0.37,1.85
366,366.099,6.10165,1750247289.639,0,0,0,5,0.37,1.85
367,367.099,6.1183166667,1750247290.643,0,0,0,5,0.37,1.85
368,368.098,6.1349666667,1750247291.644,0,0,0,5,0.37,1.85
369,369.098,6.1516333333,1750247292.641,0,0,0,5,0.37,1.85
370,370.098,6.1683,1750247293.639,0,0,0,5,0.37,1.85
371,371.099,6.1849833333,1750247294.639,0,0,0,5,0.37,1.85
372,372.099,6.20165,1750247295.646,0,0,0,5,0.37,1.85
373,373.098,6.2183,1750247296.647,0,0,0,5,0.37,1.85
374,374.098,6.2349666667,1750247297.662,0,0,0,5,0.37,1.85
375,375.099,6.25165,1750247298.643,0,0,0,5,0.37,1.85
376,376.099,6.2683166667,1750247299.644,0,0,0,5,0.37,1.85
377,377.098,6.2849666667,1750247300.642,0,0,0,5,0.37,1.85
378,378.099,6.30165,1750247301.646,0,0,0,5,0.37,1.85
379,379.098,6.3183,1750247302.64,0,0,0,5,0.37,1.85
